master_schema_version,record_id,crawler_owner,raw_schema_type,raw_file_path,raw_file_name,raw_record_index,post_id,post_url,content_hash,dedup_key,page_name,page_handle,page_url,page_followers,page_followers_raw,has_page_followers,post_type,external_url,post_content_for_labeling,post_content_length,word_count,topic_label_final,topic_label_id,label_status,label_source,annotator_1,annotator_2,annotation_round,annotation_note,is_uncertain_label,like_count,love_count,haha_count,wow_count,sad_count,angry_count,care_count,sorry_count,total_reactions,reaction_detail_sum,reaction_detail_coverage_ratio,has_reaction_total,has_reaction_details,reaction_details_status,share_count,comment_count,has_share_count,has_comment_count,has_engagement_basic,post_created_time_raw,post_created_time_unix,post_created_time_human,post_created_date,post_created_hour,post_created_weekday,timestamp_source,timestamp_status,has_post_created_time,crawl_time_raw,crawl_time_unix,crawl_time_human,metadata_observed_at,has_crawl_time,reaction_per_follower,share_per_follower,comment_per_follower,engagement_total,engagement_per_follower,usable_for_topic_classification,needs_topic_label,special_reaction_total,positive_reaction_total,negative_reaction_total,love_ratio,haha_ratio,wow_ratio,sad_ratio,angry_ratio,care_ratio,approval_index,outrage_index,amusement_index,empathy_index,polarity_score,usable_for_reaction_analysis,usable_for_engagement_analysis,exclude_reason,quality_note,has_metadata_outlier,metadata_outlier_reason,usable_for_engagement_analysis_strict
teamcrawl_v1,REC_002583,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,322,pfbid02ayA4t8moDN4SVdaYyX1HD7RXxXSLDY9WqA1wyyzGaPG2uuG7gTqzy3vavHvHafTvl,https://www.facebook.com/congdongvnexpress/posts/pfbid02ayA4t8moDN4SVdaYyX1HD7RXxXSLDY9WqA1wyyzGaPG2uuG7gTqzy3vavHvHafTvl,f6fefb2e2505b669,post_id:pfbid02ayA4t8moDN4SVdaYyX1HD7RXxXSLDY9WqA1wyyzGaPG2uuG7gTqzy3vavHvHafTvl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,https://otiv.com.vn/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHkfrfEOXqNh0Gi324ZdTlzRM9BrF3zhJgOk1ezC_5xn9obskEkJLWEaqaI7h_aem_EcOxuIvCBECoagLTUMGUUg,"nhiều phụ nữ trong gia đình vẫn thường dành phần lớn thời gian chăm lo cho con cái, bữa cơm, giấc ngủ và những điều nhỏ nhất mỗi ngày. ngày của mẹ là dịp để mỗi người tạm gác lại công việc, dành sự quan tâm qua những hành động như một cuộc gọi hỏi thăm, lời chúc sức khỏe hay một món quà thể hiện sự quan tâm. viên uống otiv từ mỹ hỗ trợ chăm sóc sức khỏe não bộ, với các thành phần có nguồn gốc từ thiên nhiên. sản phẩm hỗ trợ chống oxy hóa, bảo vệ tế bào thần kinh, từ đó hỗ trợ cải thiện tình trạng đau đầu, mất ngủ. nhân ngày của mẹ 10/05, một món quà chăm sóc sức khỏe có thể là cách giản dị để gửi gắm yêu thương, mong mẹ luôn an yên, ngủ ngon và khỏe mạnh mỗi ngày. nguồn: ecogreen *thực phẩm này không phải là thuốc và không có tác dụng thay thế thuốc chữa bệnh.",818,176,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_labeled,manual,Nhung,,final_full,,0.0,2656,61,3,2,0,0,6,0.0,2728,2728.0,1.0,1,1,ok,23,44,1,1,1,Sunday 3 May 2026 at 20:00,1777813200.0,2026-05-03 13:00:00,2026-05-03,13.0,Sunday,post_created_time_unix,ok,1,1779531555,1779531555,2026-05-23 17:19:15,2026-05-23 17:19:15,1,0.0005804255319148,4.893617021276596e-06,9.361702127659574e-06,2795,0.0005946808510638,1,0,72,67,5,0.0223607038123167,0.001099706744868,0.000733137829912,0.0,0.0,0.002199413489736,0.995967741935484,0.0,0.001099706744868,0.002199413489736,0.0263929618768328,1,1,,,0,,1
teamcrawl_v1,REC_002584,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,323,pfbid0EqvLwF4kELJC5fbTBnhMFayVZQAyH5FLf9tiqNRnP4wwfM36c1pnH382UJtr9jy8l,https://www.facebook.com/congdongvnexpress/posts/pfbid0EqvLwF4kELJC5fbTBnhMFayVZQAyH5FLf9tiqNRnP4wwfM36c1pnH382UJtr9jy8l,b18803a363f55c74,post_id:pfbid0EqvLwF4kELJC5fbTBnhMFayVZQAyH5FLf9tiqNRnP4wwfM36c1pnH382UJtr9jy8l,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,vợ chồng chủ cửa hàng bị bắt vì bán 'hàng hiệu' giả,51,12,T03. CRIME_LAW_AND_JUSTICE,T03,human_labeled,manual,Han,,final_full,,0.0,994,11,37,21,0,0,0,0.0,1063,1063.0,1.0,1,1,ok,10,16,1,1,1,Saturday 23 May 2026 at 17:05,1779530700.0,2026-05-23 10:05:00,2026-05-23,10.0,Saturday,post_created_time_unix,ok,1,1779531787,1779531787,2026-05-23 17:23:07,2026-05-23 17:23:07,1,0.0002261702127659,2.1276595744680853e-06,3.4042553191489363e-06,1089,0.0002317021276595,1,0,69,11,58,0.0103480714957666,0.0348071495766698,0.0197554092191909,0.0,0.0,0.0,0.9454374412041392,0.0,0.0348071495766698,0.0,-0.0649106302916274,1,1,,,0,,1
teamcrawl_v1,REC_002587,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,326,pfbid0cqbyUc8AWwFM1zWDmbdnw26kaeoQcw2jUaQinupNCm5htdronL51NdwmTaZ5kEaDl,https://www.facebook.com/congdongvnexpress/posts/pfbid0cqbyUc8AWwFM1zWDmbdnw26kaeoQcw2jUaQinupNCm5htdronL51NdwmTaZ5kEaDl,91f04ba8cbaf84d4,post_id:pfbid0cqbyUc8AWwFM1zWDmbdnw26kaeoQcw2jUaQinupNCm5htdronL51NdwmTaZ5kEaDl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,động vật quý hiếm phát triển mạnh ở vùng cấm chernobyl,54,11,T06. SCIENCE_AND_TECHNOLOGY,T06,human_labeled,manual,Yen,,final_full,,0.0,1112,40,7,11,3,0,4,0.0,1177,1177.0,1.0,1,1,ok,10,16,1,1,1,Saturday 23 May 2026 at 16:05,1779527100.0,2026-05-23 09:05:00,2026-05-23,9.0,Saturday,post_created_time_unix,ok,1,1779531813,1779531813,2026-05-23 17:23:33,2026-05-23 17:23:33,1,0.0002504255319148,2.1276595744680853e-06,3.4042553191489363e-06,1203,0.0002559574468085,1,0,65,44,21,0.0339847068819031,0.005947323704333,0.0093457943925233,0.0025488530161427,0.0,0.0033984706881903,0.9787595581988106,0.0,0.005947323704333,0.005947323704333,0.0552251486830926,1,1,,,0,,1
teamcrawl_v1,REC_002588,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,327,pfbid02cBhycHyJnDtyvbNYbYeyrqYqf5fptknu69kqUZSWUTc68uzhrWFMTpgoCMmjTjrhl,https://www.facebook.com/congdongvnexpress/posts/pfbid02cBhycHyJnDtyvbNYbYeyrqYqf5fptknu69kqUZSWUTc68uzhrWFMTpgoCMmjTjrhl,eedd8ae89f0fc02c,post_id:pfbid02cBhycHyJnDtyvbNYbYeyrqYqf5fptknu69kqUZSWUTc68uzhrWFMTpgoCMmjTjrhl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,ba lý do chia sẻ dữ liệu camera an ninh của cá nhân cho công an xã,66,17,T03. CRIME_LAW_AND_JUSTICE,T03,human_labeled,manual,Yen,,final_full,,0.0,626,9,185,3,0,3,0,0.0,826,826.0,1.0,1,1,ok,22,18,1,1,1,Saturday 23 May 2026 at 15:35,1779525300.0,2026-05-23 08:35:00,2026-05-23,8.0,Saturday,post_created_time_unix,ok,1,1779531822,1779531822,2026-05-23 17:23:42,2026-05-23 17:23:42,1,0.000175744680851,4.680851063829787e-06,3.8297872340425535e-06,866,0.0001842553191489,1,0,200,9,191,0.0108958837772397,0.2239709443099273,0.0036319612590799,0.0,0.0036319612590799,0.0,0.7687651331719129,0.0036319612590799,0.2239709443099273,0.0,-0.2421307506053268,1,1,,,0,,1
teamcrawl_v1,REC_002589,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,328,1205099291620177,https://www.facebook.com/reel/1205099291620177,ada20286a62628d4,post_id:1205099291620177,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,reel,,đi qua vòng xoay điện biên phủ ở tp hcm thế nào sau điều chỉnh?,85,16,T17. TRANSPORT_INFRASTRUCTURE,T17,human_labeled,manual,Yen,,final_full,,0.0,179,3,2,2,0,0,0,0.0,186,186.0,1.0,1,1,ok,15,4,1,1,1,Saturday 23 May 2026 at 15:05,1779523500.0,2026-05-23 08:05:00,2026-05-23,8.0,Saturday,post_created_time_unix,ok,1,1779531831,1779531831,2026-05-23 17:23:51,2026-05-23 17:23:51,1,3.957446808510639e-05,3.191489361702128e-06,8.510638297872341e-07,205,4.361702127659575e-05,1,0,7,3,4,0.0161290322580645,0.010752688172043,0.010752688172043,0.0,0.0,0.0,0.978494623655914,0.0,0.010752688172043,0.0,-0.0376344086021505,1,1,,,0,,1
teamcrawl_v1,REC_002590,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,329,pfbid0281hrejzEgD5PAMagKePDsWezLcQtk6xFtCLuKAJQUwjn4PL8WqKKDRzjzPhZkLLdl,https://www.facebook.com/congdongvnexpress/posts/pfbid0281hrejzEgD5PAMagKePDsWezLcQtk6xFtCLuKAJQUwjn4PL8WqKKDRzjzPhZkLLdl,9cbe172f61a8e72a,post_id:pfbid0281hrejzEgD5PAMagKePDsWezLcQtk6xFtCLuKAJQUwjn4PL8WqKKDRzjzPhZkLLdl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,trump media chuyển hơn 200 triệu usd bitcoin lên sàn,52,10,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_labeled,manual,Han,,final_full,,0.0,782,5,120,13,0,0,0,0.0,920,920.0,1.0,1,1,ok,14,12,1,1,1,Saturday 23 May 2026 at 14:35,1779521700.0,2026-05-23 07:35:00,2026-05-23,7.0,Saturday,post_created_time_unix,ok,1,1779531840,1779531840,2026-05-23 17:24:00,2026-05-23 17:24:00,1,0.000195744680851,2.978723404255319e-06,2.553191489361702e-06,946,0.0002012765957446,1,0,138,5,133,0.0054347826086956,0.1304347826086956,0.0141304347826086,0.0,0.0,0.0,0.8554347826086957,0.0,0.1304347826086956,0.0,-0.15,1,1,,,0,,1
teamcrawl_v1,REC_002591,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,330,pfbid0si34vJuVgyimtkZAQD1ACtoUaufxfaWHtzhg7M4qRja1uSpA4D5bfVyVxWqdkPtgl,https://www.facebook.com/congdongvnexpress/posts/pfbid0si34vJuVgyimtkZAQD1ACtoUaufxfaWHtzhg7M4qRja1uSpA4D5bfVyVxWqdkPtgl,0eb5f5c094af5ac5,post_id:pfbid0si34vJuVgyimtkZAQD1ACtoUaufxfaWHtzhg7M4qRja1uSpA4D5bfVyVxWqdkPtgl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,nhà rường huế hơn 100 tuổi của quan tri huyện xưa ở tp hcm,58,14,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,Nhung,,final_full,,0.0,801,28,0,3,3,0,0,0.0,835,835.0,1.0,1,1,ok,15,17,1,1,1,Saturday 23 May 2026 at 14:05,1779519900.0,2026-05-23 07:05:00,2026-05-23,7.0,Saturday,post_created_time_unix,ok,1,1779531849,1779531849,2026-05-23 17:24:09,2026-05-23 17:24:09,1,0.000177659574468,3.191489361702128e-06,3.617021276595745e-06,867,0.0001844680851063,1,0,34,28,6,0.0335329341317365,0.0,0.0035928143712574,0.0035928143712574,0.0,0.0,0.9928143712574852,0.0,0.0,0.0035928143712574,0.0407185628742515,1,1,,,0,,1
teamcrawl_v1,REC_002592,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,331,pfbid021MksFkPoezovVWKxThZHA4SvH86nea1dj9indjUJexuSa3Umk4AayKg6eiaW9FZ9l,https://www.facebook.com/congdongvnexpress/posts/pfbid021MksFkPoezovVWKxThZHA4SvH86nea1dj9indjUJexuSa3Umk4AayKg6eiaW9FZ9l,cda36bc843f23885,post_id:pfbid021MksFkPoezovVWKxThZHA4SvH86nea1dj9indjUJexuSa3Umk4AayKg6eiaW9FZ9l,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,kevin warsh nhậm chức chủ tịch fed,34,7,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_labeled,manual,Han,,final_full,,0.0,1192,17,19,7,0,0,0,0.0,1235,1235.0,1.0,1,1,ok,21,10,1,1,1,Saturday 23 May 2026 at 13:35,1779518100.0,2026-05-23 06:35:00,2026-05-23,6.0,Saturday,post_created_time_unix,ok,1,1779531858,1779531858,2026-05-23 17:24:18,2026-05-23 17:24:18,1,0.0002627659574468,4.468085106382979e-06,2.1276595744680853e-06,1266,0.0002693617021276,1,0,43,17,26,0.0137651821862348,0.0153846153846153,0.0056680161943319,0.0,0.0,0.0,0.9789473684210528,0.0,0.0153846153846153,0.0,-0.0348178137651821,1,1,,,0,,1
teamcrawl_v1,REC_002593,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,332,pfbid02WdKS8nMWPnfNwrpQeaa6k7EnUzbWEnY8SnhrkBRJQwu14w83p3psmckh6mpdGxTHl,https://www.facebook.com/congdongvnexpress/posts/pfbid02WdKS8nMWPnfNwrpQeaa6k7EnUzbWEnY8SnhrkBRJQwu14w83p3psmckh6mpdGxTHl,2127ef5f9c2ed5e0,post_id:pfbid02WdKS8nMWPnfNwrpQeaa6k7EnUzbWEnY8SnhrkBRJQwu14w83p3psmckh6mpdGxTHl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,"cảnh sát triệt phá đường dây buôn lậu hơn 2,4 tấn chất độc xyanua",65,14,T03. CRIME_LAW_AND_JUSTICE,T03,human_labeled,manual,Han,,final_full,,0.0,3611,30,16,327,39,46,2,0.0,4071,4071.0,1.0,1,1,ok,84,84,1,1,1,Saturday 23 May 2026 at 13:15,1779516900.0,2026-05-23 06:15:00,2026-05-23,6.0,Saturday,post_created_time_unix,ok,1,1779531867,1779531867,2026-05-23 17:24:27,2026-05-23 17:24:27,1,0.0008661702127659,1.7872340425531915e-05,1.7872340425531915e-05,4239,0.000901914893617,1,0,460,32,428,0.0073691967575534,0.0039302382706951,0.0803242446573323,0.0095799557848194,0.0112994350282485,0.0004912797838368,0.8943748464750676,0.0112994350282485,0.0039302382706951,0.0100712355686563,-0.1129943502824858,1,1,,,0,,1
teamcrawl_v1,REC_002594,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,333,pfbid0hb99jAxedhJn56wsahtHWLW65U9dV3mGTuf9dtAooVTZh4YmKzJhNJ6f1RDPhGtZl,https://www.facebook.com/congdongvnexpress/posts/pfbid0hb99jAxedhJn56wsahtHWLW65U9dV3mGTuf9dtAooVTZh4YmKzJhNJ6f1RDPhGtZl,f6a2dcdd9f076bfe,post_id:pfbid0hb99jAxedhJn56wsahtHWLW65U9dV3mGTuf9dtAooVTZh4YmKzJhNJ6f1RDPhGtZl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,"'giờ nằm viện mới thấy có những điều tưởng rất bình thường mà hóa ra xa xỉ vô cùng: ăn xong không đau bụng, ngủ một giấc sâu, sáng dậy thấy người nhẹ nhõm, đủ sức đi bộ cùng con mà không phải ngồi xuống thở dốc', góc nhìn của tác giả kiên vũ",262,56,T13. HUMAN_INTEREST,T13,human_labeled,manual,Han,,final_full,,0.0,366,19,4,0,3,0,2,0.0,394,394.0,1.0,1,1,ok,83,11,1,1,1,Saturday 23 May 2026 at 13:05,1779516300.0,2026-05-23 06:05:00,2026-05-23,6.0,Saturday,post_created_time_unix,ok,1,1779531876,1779531876,2026-05-23 17:24:36,2026-05-23 17:24:36,1,8.382978723404255e-05,1.7659574468085106e-05,2.340425531914893e-06,488,0.000103829787234,1,0,28,21,7,0.0482233502538071,0.0101522842639593,0.0,0.0076142131979695,0.0,0.0050761421319796,0.9771573604060914,0.0,0.0101522842639593,0.0126903553299492,0.0710659898477157,1,1,,,0,,1
teamcrawl_v1,REC_002595,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,334,pfbid022iw8MSwJtMnoay8ugDE4sMp9Xb7skkfaqatdrDTbZUXNTNDQbm8Aw9esFdZvreKMl,https://www.facebook.com/congdongvnexpress/posts/pfbid022iw8MSwJtMnoay8ugDE4sMp9Xb7skkfaqatdrDTbZUXNTNDQbm8Aw9esFdZvreKMl,81327e0f8a9f8a65,post_id:pfbid022iw8MSwJtMnoay8ugDE4sMp9Xb7skkfaqatdrDTbZUXNTNDQbm8Aw9esFdZvreKMl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,"thanh long giá còn vài nghìn một kg, người trồng thua lỗ",56,12,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_labeled,manual,Han,,final_full,,0.0,620,2,6,13,83,0,17,0.0,741,741.0,1.0,1,1,ok,19,24,1,1,1,Saturday 23 May 2026 at 12:35,1779514500.0,2026-05-23 05:35:00,2026-05-23,5.0,Saturday,post_created_time_unix,ok,1,1779531885,1779531885,2026-05-23 17:24:45,2026-05-23 17:24:45,1,0.000157659574468,4.042553191489362e-06,5.106382978723404e-06,784,0.0001668085106382,1,0,121,19,102,0.0026990553306342,0.0080971659919028,0.0175438596491228,0.1120107962213225,0.0,0.0229419703103913,0.8394062078272605,0.0,0.0080971659919028,0.1349527665317139,-0.1632928475033738,1,1,,,0,,1
teamcrawl_v1,REC_002596,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,335,pfbid05zXLNW4Dy8GG5wsXFJPXu1ioaB6yr58x6SgKJapJ27QRLSGFXzV1hu1HYQzKV3twl,https://www.facebook.com/congdongvnexpress/posts/pfbid05zXLNW4Dy8GG5wsXFJPXu1ioaB6yr58x6SgKJapJ27QRLSGFXzV1hu1HYQzKV3twl,9670daa250ae099f,post_id:pfbid05zXLNW4Dy8GG5wsXFJPXu1ioaB6yr58x6SgKJapJ27QRLSGFXzV1hu1HYQzKV3twl,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,"nổ mỏ than ở trung quốc, 82 người thiệt mạng",44,10,T09. DISASTER_ACCIDENT_AND_EMERGENCY_INCIDENT,T09,human_labeled,manual,Yen,,final_full,,0.0,1515,7,8,80,553,0,51,0.0,2214,2214.0,1.0,1,1,ok,39,54,1,1,1,Saturday 23 May 2026 at 12:21,1779513660.0,2026-05-23 05:21:00,2026-05-23,5.0,Saturday,post_created_time_unix,ok,1,1779531894,1779531894,2026-05-23 17:24:54,2026-05-23 17:24:54,1,0.0004710638297872,8.297872340425532e-06,1.148936170212766e-05,2307,0.0004908510638297,1,0,699,58,641,0.0031616982836495,0.003613369467028,0.03613369467028,0.2497741644083107,0.0,0.0230352303523035,0.6874435411020777,0.0,0.003613369467028,0.2728093947606143,-0.3157181571815718,1,1,,,0,,1
teamcrawl_v1,REC_002597,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,336,pfbid02ZiKAYxN7zPYF35VrwBmnzuenkpvkxHy3gS5ZqGN5qx1E9Zp9SzcsohpwHeEVScpml,https://www.facebook.com/congdongvnexpress/posts/pfbid02ZiKAYxN7zPYF35VrwBmnzuenkpvkxHy3gS5ZqGN5qx1E9Zp9SzcsohpwHeEVScpml,f90cf39c6d9c4caa,post_id:pfbid02ZiKAYxN7zPYF35VrwBmnzuenkpvkxHy3gS5ZqGN5qx1E9Zp9SzcsohpwHeEVScpml,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,post,,chuyên gia nêu 4 nhóm thực phẩm có thể âm thầm 'tàn phá' thận,73,15,T04. HEALTH,T04,human_labeled,manual,Yen,,final_full,,0.0,196,4,2,4,0,0,2,0.0,208,208.0,1.0,1,1,ok,42,8,1,1,1,Saturday 23 May 2026 at 12:04,1779512640.0,2026-05-23 05:04:00,2026-05-23,5.0,Saturday,post_created_time_unix,ok,1,1779531902,1779531902,2026-05-23 17:25:02,2026-05-23 17:25:02,1,4.425531914893617e-05,8.936170212765958e-06,1.7021276595744682e-06,258,5.489361702127659e-05,1,0,12,6,6,0.0192307692307692,0.0096153846153846,0.0192307692307692,0.0,0.0,0.0096153846153846,0.9615384615384616,0.0,0.0096153846153846,0.0096153846153846,0.0,1,1,,,0,,1
teamcrawl_v1,REC_002599,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,338,1364828242362841,https://www.facebook.com/reel/1364828242362841,6d0a23bba992172f,post_id:1364828242362841,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,reel,https://www.ueh.edu.vn/?fbclid=IwZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQQMjIyMDM5MTc4ODIwMDg5MgABHtAU2geK3JFePMGAb_gf1CZobDYxef_L9A0oGyDtXyfKPJtrAxNhQXP0tX_n_aem_hH1GWmrjWtseH7E7ehhh5g,"[ueh uni talk] live talk hướng nghiệp bền vững 5.0 ""empowering tomorrow"" số 4: chọn ngành - chọn nghề không biên giới trong bối cảnh nghề nghiệp không ngừng thay đổi, gen z cần hiểu rõ bản thân để chủ động thích nghi và phát triển. tập 4 của empowering tomorrow với chủ đề: chọn ngành - chọn nghề không biên giới với những chia sẻ thực chiến từ chuyên gia phan bích tâm - giám đốc quốc gia mma global tại việt nam, myanmar và campuchia: - lựa chọn môi trường làm việc tự do, startup hay big corp - năng lực cạnh tranh trong bối cảnh toàn cầu - lựa chọn theo đuổi lĩnh vực ""ngách"" hay hội nhập với đám đông - vai trò của việc xây dựng ""hệ sinh thái cá nhân"" trong quá trình phát triển sự nghiệp chuỗi live talk hướng nghiệp bền vững 5.0 ""empowering tomorrow"" do đại học kinh tế tp hcm (ueh) tổ chức. dự án đồng hành cùng phụ huynh, học sinh thông qua việc gắn kết 3 khía cạnh trong hành trình chọn ngành nghề của thế hệ trẻ. đó là: hiểu mình - hiểu nghề - hiểu thế giới. bằng 3 chữ ""hiểu"", các em học sinh sẽ có thể lựa chọn ngành học phù hợp và ""hài lòng với lựa chọn"" của chính mình.",1155,233,T05. EDUCATION,T05,human_labeled,manual,Nhung,,final_full,,0.0,81,3,0,0,0,0,0,0.0,84,84.0,1.0,1,1,ok,3,3,1,1,1,Sunday 17 May 2026 at 09:00,1778983200.0,2026-05-17 02:00:00,2026-05-17,2.0,Sunday,post_created_time_unix,ok,1,1779532062,1779532062,2026-05-23 17:27:42,2026-05-23 17:27:42,1,1.7872340425531915e-05,6.382978723404255e-07,6.382978723404255e-07,90,1.914893617021277e-05,1,0,3,3,0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0357142857142857,1,1,,,0,,1
teamcrawl_v1,REC_002600,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,339,1910394236290224,https://www.facebook.com/reel/1910394236290224,54fe932907a2b8ed,post_id:1910394236290224,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,reel,,nợ thuế bao nhiêu sẽ bị hoãn xuất cảnh?,50,10,T01. POLITICS,T01,human_labeled,manual,Yen,,final_full,,0.0,324,7,0,0,0,0,0,0.0,331,331.0,1.0,1,1,ok,155,3,1,1,1,Thursday 14 May 2026 at 17:21,1778754060.0,2026-05-14 10:21:00,2026-05-14,10.0,Thursday,post_created_time_unix,ok,1,1779532104,1779532104,2026-05-23 17:28:24,2026-05-23 17:28:24,1,7.042553191489362e-05,3.297872340425532e-05,6.382978723404255e-07,489,0.0001040425531914,1,0,7,7,0,0.0211480362537764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0211480362537764,1,1,,,0,,1
teamcrawl_v1,REC_002602,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-vnexpress-multipage-v7/posts_VnExpress_net.json,posts_VnExpress_net.json,341,1338388535094072,https://www.facebook.com/reel/1338388535094072,9b0f89e35b7b1fe1,post_id:1338388535094072,VnExpress.net,congdongvnexpress,https://www.facebook.com/congdongvnexpress,4700000,4700000,1,reel,,chủ trọ thu tiền điện thế nào là đúng quy định?,58,12,T02. ECONOMY_BUSINESS_AND_FINANCE,T02,human_labeled,manual,Han,,final_full,,0.0,682,8,12,0,0,0,0,0.0,702,702.0,1.0,1,1,ok,159,45,1,1,1,Monday 11 May 2026 at 20:05,1778504700.0,2026-05-11 13:05:00,2026-05-11,13.0,Monday,post_created_time_unix,ok,1,1779532159,1779532159,2026-05-23 17:29:19,2026-05-23 17:29:19,1,0.0001493617021276,3.382978723404255e-05,9.574468085106385e-06,906,0.0001927659574468,1,0,20,8,12,0.0113960113960113,0.017094017094017,0.0,0.0,0.0,0.0,0.9829059829059827,0.0,0.017094017094017,0.0,-0.0284900284900284,1,1,,,0,,1
